time,open,high,low,close
2020-11-06T08:22:00Z,12254.3,12254.3,12251.3,12252.1
2020-11-06T08:23:00Z,12251.85,12252.5,12248.35,12248.35
2020-11-06T08:24:00Z,12249.25,12249.6,12243.85,12248.6
2020-11-06T08:25:00Z,12248.95,12250.85,12244.55,12246.5
2020-11-06T08:26:00Z,12246.35,12247.75,12244.85,12247.55
2020-11-06T08:27:00Z,12247.35,12249.2,12246.15,12248.75
2020-11-06T08:28:00Z,12248.95,12251.8,12248.95,12251.55
2020-11-06T08:29:00Z,12251.05,12262.6,12251.05,12260.3
2020-11-06T08:30:00Z,12260.65,12261.4,12257.5,12258.3
2020-11-06T08:31:00Z,12258.05,12258.95,12255.2,12257
2020-11-06T08:32:00Z,12257.1,12257.45,12252.4,12253.75
2020-11-06T08:33:00Z,12253.8,12255.65,12252.6,12254.25
2020-11-06T08:34:00Z,12254.35,12255.95,12253.1,12254.1
2020-11-06T08:35:00Z,12254.35,12254.45,12249.6,12249.6
2020-11-06T08:36:00Z,12250.75,12257.05,12250.35,12256.95
2020-11-06T08:37:00Z,12256.7,12258.8,12255.9,12257.2
2020-11-06T08:38:00Z,12256.65,12260.5,12255.15,12258.6
2020-11-06T08:39:00Z,12259.45,12262.05,12258.3,12260.9
2020-11-06T08:40:00Z,12261.1,12264.4,12259.65,12261.75
2020-11-06T08:41:00Z,12261.7,12262.35,12258.65,12258.65
2020-11-06T08:42:00Z,12259.35,12260.9,12256.5,12260
2020-11-06T08:43:00Z,12260.65,12261.75,12257.95,12259.2
2020-11-06T08:44:00Z,12259.45,12260,12251.95,12253.45
2020-11-06T08:45:00Z,12253.05,12256.55,12252.85,12254.35
2020-11-06T08:46:00Z,12254.85,12254.85,12246.7,12249.55
2020-11-06T08:47:00Z,12250.35,12253.45,12248.6,12253.05
2020-11-06T08:48:00Z,12252.65,12257.9,12252.5,12256.6
2020-11-06T08:49:00Z,12256.3,12256.9,12251.3,12252
2020-11-06T08:50:00Z,12252.6,12254.35,12250.45,12252
2020-11-06T08:51:00Z,12252.1,12252.95,12247.85,12247.85
2020-11-06T08:52:00Z,12248.25,12249.8,12244.7,12248.6
2020-11-06T08:53:00Z,12247.65,12248,12243.65,12246.45
2020-11-06T08:54:00Z,12246.25,12247,12244.25,12245.85
2020-11-06T08:55:00Z,12246,12253.3,12245.95,12253.15
2020-11-06T08:56:00Z,12253.35,12254.55,12250.5,12251.5
2020-11-06T08:57:00Z,12250.8,12251.85,12243.3,12243.3
2020-11-06T08:58:00Z,12242.9,12244.65,12225.45,12228.65
2020-11-06T08:59:00Z,12227.85,12228.3,12218.35,12222
2020-11-06T09:00:00Z,12221.55,12222.5,12215,12220.45
2020-11-06T09:01:00Z,12219.4,12232.1,12217.95,12231.9
2020-11-06T09:02:00Z,12231.35,12233.45,12227.9,12228.9
2020-11-06T09:03:00Z,12228.3,12228.6,12223.6,12223.95
2020-11-06T09:04:00Z,12223.4,12228.55,12222.9,12227.25
2020-11-06T09:05:00Z,12227.1,12230.8,12223.3,12228.55
2020-11-06T09:06:00Z,12228.85,12229.6,12221.9,12221.9
2020-11-06T09:07:00Z,12222,12222,12215.2,12216.25
2020-11-06T09:08:00Z,12216.8,12217.2,12210.85,12212.8
2020-11-06T09:09:00Z,12212.1,12212.95,12204,12204.7
2020-11-06T09:10:00Z,12202.85,12211.95,12202.1,12210.1
2020-11-06T09:11:00Z,12209.95,12213.45,12198.35,12198.35
2020-11-06T09:12:00Z,12199.05,12203.9,12196.7,12203.65
2020-11-06T09:13:00Z,12204,12214.75,12203.85,12214.4
2020-11-06T09:14:00Z,12214.45,12228.3,12210.5,12228.25
2020-11-06T09:15:00Z,12226.6,12227.75,12222.5,12225.65
2020-11-06T09:16:00Z,12225.75,12236.55,12224.55,12236.55
2020-11-06T09:17:00Z,12235.95,12242.35,12234.95,12235.2
2020-11-06T09:18:00Z,12234.75,12237,12232.25,12232.9
2020-11-06T09:19:00Z,12232.65,12240.25,12231.7,12239.05
2020-11-06T09:20:00Z,12238.2,12242.75,12236.35,12240
2020-11-06T09:21:00Z,12239,12248.15,12239,12242.25
2020-11-06T09:22:00Z,12241.2,12245.9,12240.95,12240.95
2020-11-06T09:23:00Z,12241.95,12246.1,12239.15,12240.05
2020-11-06T09:24:00Z,12241.05,12247.4,12240.95,12247.4
2020-11-06T09:25:00Z,12246.45,12247.85,12242.05,12242.05
2020-11-06T09:26:00Z,12242.15,12243.5,12239.15,12241.15
2020-11-06T09:27:00Z,12240.75,12251,12239.95,12251
2020-11-06T09:28:00Z,12249.5,12252.9,12246.45,12247.6
2020-11-06T09:29:00Z,12246.7,12250.25,12245.75,12248.05
2020-11-06T09:30:00Z,12248.15,12256.05,12248.15,12252.4
2020-11-06T09:31:00Z,12251.55,12252.3,12248.7,12249.95
2020-11-06T09:32:00Z,12249.6,12252.45,12248,12252.15
2020-11-06T09:33:00Z,12251.2,12256.85,12251.2,12256.5
2020-11-06T09:34:00Z,12256.25,12259.65,12256.05,12259.5
2020-11-06T09:35:00Z,12258.6,12260.25,12254.95,12256.3
2020-11-06T09:36:00Z,12254.7,12260.65,12254.7,12260.65
2020-11-06T09:37:00Z,12260.55,12267.25,12260.55,12265.6
2020-11-06T09:38:00Z,12265.45,12270.9,12265.45,12268.9
2020-11-06T09:39:00Z,12268.4,12268.9,12264.6,12264.8
2020-11-06T09:40:00Z,12265.05,12267.9,12261.9,12261.9
2020-11-06T09:41:00Z,12261.5,12264.95,12257.85,12261.65
2020-11-06T09:42:00Z,12261.15,12261.5,12256.4,12259.55
2020-11-06T09:43:00Z,12258.9,12265,12258.9,12262.4
2020-11-06T09:44:00Z,12261.8,12266.85,12261.8,12265.8
2020-11-06T09:45:00Z,12265.25,12268.3,12262.5,12267.35
2020-11-06T09:46:00Z,12266.35,12269,12263.55,12265.35
2020-11-06T09:47:00Z,12264.85,12267.7,12262.4,12265.75
2020-11-06T09:48:00Z,12265.5,12268.7,12263.1,12267.95
2020-11-06T09:49:00Z,12266.7,12269.95,12265.45,12269
2020-11-06T09:50:00Z,12269.5,12276,12267.55,12271.95
2020-11-06T09:51:00Z,12274.1,12280.4,12269.8,12271.45
2020-11-06T09:52:00Z,12269.45,12270.75,12268.1,12268.7
2020-11-06T09:53:00Z,12266.95,12270.1,12264.05,12265.05
2020-11-06T09:54:00Z,12264.15,12267.7,12264.15,12266.85
2020-11-06T09:55:00Z,12266.5,12268.55,12263.2,12267.1
2020-11-06T09:56:00Z,12267.15,12268.4,12265.05,12265.25
2020-11-06T09:57:00Z,12266.25,12266.5,12262.65,12263.9
2020-11-06T09:58:00Z,12263.4,12264.05,12257.65,12258.85
2020-11-06T09:59:00Z,12258.7,12263.6,12258.4,12261.35
2020-11-09T03:45:00Z,12399.45,12415.5,12383.9,12415.4
2020-11-09T03:46:00Z,12417.6,12430.9,12415.8,12422.85
2020-11-09T03:47:00Z,12424,12425.6,12414.85,12415.35
2020-11-09T03:48:00Z,12414.25,12424.25,12413.1,12422
2020-11-09T03:49:00Z,12422.05,12423.05,12408.95,12409.1
2020-11-09T03:50:00Z,12409.6,12425.45,12409,12422.55
2020-11-09T03:51:00Z,12423.55,12436.4,12422.95,12432.9
2020-11-09T03:52:00Z,12431.65,12435.25,12425.7,12432.4
2020-11-09T03:53:00Z,12433.35,12435.05,12428.25,12434.05
2020-11-09T03:54:00Z,12434.55,12445.2,12434.55,12444.05
2020-11-09T03:55:00Z,12442.9,12443.9,12436.5,12440.1
2020-11-09T03:56:00Z,12439.15,12443,12437.2,12440.8
2020-11-09T03:57:00Z,12441.75,12442.85,12435.05,12435.4
2020-11-09T03:58:00Z,12436.8,12443.7,12433.8,12438.35
2020-11-09T03:59:00Z,12438.05,12447.65,12438.05,12446.35
2020-11-09T04:00:00Z,12447.8,12451.7,12445.6,12448.2
2020-11-09T04:01:00Z,12448.55,12450.55,12445.45,12450.55
2020-11-09T04:02:00Z,12450.7,12451.8,12442.85,12445.55
2020-11-09T04:03:00Z,12444.05,12444.05,12431.6,12432.55
2020-11-09T04:04:00Z,12427.85,12430.3,12420.8,12423.05
2020-11-09T04:05:00Z,12422.4,12430.4,12422.4,12424.25
2020-11-09T04:06:00Z,12424.75,12424.75,12418.05,12422.4
2020-11-09T04:07:00Z,12422.25,12422.45,12414.3,12420.05
2020-11-09T04:08:00Z,12418.6,12423.6,12418.3,12419.3
2020-11-09T04:09:00Z,12417.9,12426.9,12416.15,12426.9
2020-11-09T04:10:00Z,12427.2,12428.15,12419.5,12422.15
2020-11-09T04:11:00Z,12422.2,12427.85,12420.4,12427.85
2020-11-09T04:12:00Z,12427.1,12432.95,12426.7,12432.95
2020-11-09T04:13:00Z,12432.9,12438.4,12431.4,12435.25
2020-11-09T04:14:00Z,12434.7,12440.55,12434.7,12437.65
2020-11-09T04:15:00Z,12437.15,12439.6,12436,12437.15
2020-11-09T04:16:00Z,12437.35,12440.4,12437,12438.1
2020-11-09T04:17:00Z,12438.95,12442.45,12436.2,12439.8
2020-11-09T04:18:00Z,12437.85,12445.45,12436.95,12442.4
2020-11-09T04:19:00Z,12442.3,12450.35,12441.5,12449.2
2020-11-09T04:20:00Z,12448.55,12450.45,12442.9,12444.7
2020-11-09T04:21:00Z,12445,12445.8,12441.05,12443.85
2020-11-09T04:22:00Z,12444.9,12447.2,12441.6,12441.6
2020-11-09T04:23:00Z,12442.5,12444.1,12438.45,12439.05
2020-11-09T04:24:00Z,12439,12439.6,12435.15,12437.6
2020-11-09T04:25:00Z,12437.55,12438.4,12428.6,12430.2
2020-11-09T04:26:00Z,12431,12432.4,12428.5,12431.85
2020-11-09T04:27:00Z,12431.8,12436.7,12430.9,12433.4
2020-11-09T04:28:00Z,12433.95,12434.35,12427.85,12427.85
2020-11-09T04:29:00Z,12428.6,12428.6,12422.55,12425.1
2020-11-09T04:30:00Z,12425.2,12425.35,12420.65,12424.35
2020-11-09T04:31:00Z,12424.2,12427.95,12422.6,12427.9
2020-11-09T04:32:00Z,12427.45,12433.45,12427.45,12431.95
2020-11-09T04:33:00Z,12431.15,12436.3,12431.15,12436.3
2020-11-09T04:34:00Z,12436.4,12439.55,12435.65,12438.45
2020-11-09T04:35:00Z,12437.5,12437.75,12431.4,12432.45
2020-11-09T04:36:00Z,12432.55,12434,12430.85,12432.05
2020-11-09T04:37:00Z,12433.05,12433.25,12428.8,12431.25
2020-11-09T04:38:00Z,12432.3,12437.55,12431.95,12435.35
2020-11-09T04:39:00Z,12435.2,12440.6,12435,12438.5
2020-11-09T04:40:00Z,12437.25,12438.4,12434.1,12434.3
2020-11-09T04:41:00Z,12434.5,12436.25,12431.35,12436.2
2020-11-09T04:42:00Z,12436,12436,12432.4,12432.5
2020-11-09T04:43:00Z,12432.45,12435.1,12431.85,12434.1
2020-11-09T04:44:00Z,12434.9,12435.15,12432.55,12434.35
2020-11-09T04:45:00Z,12434.1,12434.45,12427.8,12431.95
2020-11-09T04:46:00Z,12431.25,12434.65,12431.1,12432.35
2020-11-09T04:47:00Z,12432.25,12433.2,12429,12432
2020-11-09T04:48:00Z,12431.15,12432.15,12425.8,12427
2020-11-09T04:49:00Z,12427.35,12427.8,12423.5,12427.05
2020-11-09T04:50:00Z,12426.3,12429.55,12426.3,12428.35
2020-11-09T04:51:00Z,12427.2,12427.6,12420.85,12422.5
2020-11-09T04:52:00Z,12421.75,12421.75,12415.8,12417.65
2020-11-09T04:53:00Z,12416.4,12419.85,12416.4,12416.55
2020-11-09T04:54:00Z,12416.95,12419.95,12415.35,12419.15
2020-11-09T04:55:00Z,12419.35,12425.3,12419.35,12424.35
2020-11-09T04:56:00Z,12424.55,12426.15,12419.7,12419.7
2020-11-09T04:57:00Z,12419.9,12421,12414.25,12416.3
2020-11-09T04:58:00Z,12416.75,12416.75,12411.8,12416.15
2020-11-09T04:59:00Z,12416.5,12418.75,12415.6,12417.1
2020-11-09T05:00:00Z,12417.5,12423,12417.05,12417.15
2020-11-09T05:01:00Z,12417.25,12419.7,12413,12413.8
2020-11-09T05:02:00Z,12413.25,12420.55,12412.75,12418.7
2020-11-09T05:03:00Z,12419.8,12423.05,12419.1,12423.05
2020-11-09T05:04:00Z,12422.95,12424.75,12421.3,12422.7
2020-11-09T05:05:00Z,12423.3,12424.15,12417.85,12417.85
2020-11-09T05:06:00Z,12417.75,12419.7,12416,12416.6
2020-11-09T05:07:00Z,12417,12418.3,12415.35,12417.55
2020-11-09T05:08:00Z,12417,12422.5,12415.75,12422.4
2020-11-09T05:09:00Z,12423.2,12431.4,12423.2,12431.4
2020-11-09T05:10:00Z,12431.65,12433.05,12426.6,12427.15
2020-11-09T05:11:00Z,12427.75,12429.35,12425.2,12425.2
2020-11-09T05:12:00Z,12425.05,12426.25,12411.05,12414.7
2020-11-09T05:13:00Z,12415.35,12415.35,12412.8,12412.8
2020-11-09T05:14:00Z,12413.15,12414.1,12409.35,12410.95
2020-11-09T05:15:00Z,12410.55,12412.95,12403.75,12412.35
2020-11-09T05:16:00Z,12411.8,12414.15,12410.6,12411.3
2020-11-09T05:17:00Z,12410.35,12411.1,12407.45,12410.4
2020-11-09T05:18:00Z,12410.25,12413.25,12409.7,12409.95
2020-11-09T05:19:00Z,12409.9,12411.5,12401.45,12401.45
2020-11-09T05:20:00Z,12401,12405.45,12396.85,12404.95
2020-11-09T05:21:00Z,12405.7,12406.05,12402.5,12403.35
2020-11-09T05:22:00Z,12403.5,12405.25,12402.25,12404.15
2020-11-09T05:23:00Z,12404.05,12407.05,12403.7,12404.8
2020-11-09T05:24:00Z,12405.55,12408.85,12404.7,12407.35
2020-11-09T05:25:00Z,12406.7,12409.5,12406.5,12408.5
2020-11-09T05:26:00Z,12409,12418.15,12409,12417.45
2020-11-09T05:27:00Z,12416.65,12417.45,12413,12416.1
2020-11-09T05:28:00Z,12416.5,12416.95,12410.75,12410.95
2020-11-09T05:29:00Z,12410.75,12411.1,12405.8,12406.25
2020-11-09T05:30:00Z,12406.6,12410.75,12405.55,12407.7
2020-11-09T05:31:00Z,12408.5,12409.95,12406.2,12406.2
2020-11-09T05:32:00Z,12406.3,12406.3,12399.9,12399.9
2020-11-09T05:33:00Z,12399.7,12399.7,12394.6,12395.05
2020-11-09T05:34:00Z,12396.2,12396.2,12391.35,12392.2
2020-11-09T05:35:00Z,12392.65,12393.25,12386.45,12390
2020-11-09T05:36:00Z,12390.65,12398,12390.65,12395.55
2020-11-09T05:37:00Z,12395.65,12398.55,12394.4,12398.45
2020-11-09T05:38:00Z,12398.15,12401.4,12397.7,12400.6
2020-11-09T05:39:00Z,12401.2,12401.55,12393.25,12393.65
2020-11-09T05:40:00Z,12392.3,12395.25,12391.35,12395.25
2020-11-09T05:41:00Z,12395.6,12400.6,12395.2,12400.6
2020-11-09T05:42:00Z,12400.8,12406.3,12400.55,12403.05
2020-11-09T05:43:00Z,12403.8,12410.2,12403.7,12408.4
2020-11-09T05:44:00Z,12408.35,12410.35,12404.8,12405.7
2020-11-09T05:45:00Z,12406.2,12406.85,12400,12400
2020-11-09T05:46:00Z,12399.55,12402.55,12397.3,12397.3
2020-11-09T05:47:00Z,12397.1,12397.7,12392.6,12392.6
2020-11-09T05:48:00Z,12393,12399.45,12392.8,12398.35
2020-11-09T05:49:00Z,12398.7,12398.75,12395.45,12395.5
2020-11-09T05:50:00Z,12394.9,12395.15,12386.65,12390.4
2020-11-09T05:51:00Z,12389.5,12391,12385.6,12388.95
2020-11-09T05:52:00Z,12388.75,12389.65,12377.35,12378.75
2020-11-09T05:53:00Z,12379.4,12384.1,12378.4,12379.75
2020-11-09T05:54:00Z,12380.5,12384.3,12379.2,12381.6
2020-11-09T05:55:00Z,12381.9,12389,12381.6,12387.35
2020-11-09T05:56:00Z,12387.55,12389.25,12386.15,12387.7
2020-11-09T05:57:00Z,12388.35,12389,12381.6,12381.6
2020-11-09T05:58:00Z,12382.9,12384.95,12381.05,12383.2
2020-11-09T05:59:00Z,12383.45,12393.1,12381.5,12392.15
2020-11-09T06:00:00Z,12392.55,12395.65,12388.65,12389.05
2020-11-09T06:01:00Z,12388.8,12388.8,12384.85,12386.1
2020-11-09T06:02:00Z,12386.75,12386.75,12380.85,12380.85
2020-11-09T06:03:00Z,12380.65,12381.35,12376.7,12377.85
2020-11-09T06:04:00Z,12378.1,12383.85,12378,12381.55
2020-11-09T06:05:00Z,12382.15,12384.8,12381.55,12383.65
2020-11-09T06:06:00Z,12383.8,12386.4,12383.75,12384.7
2020-11-09T06:07:00Z,12384.8,12385.35,12379.05,12379.8
2020-11-09T06:08:00Z,12379.5,12379.6,12367.7,12371.6
2020-11-09T06:09:00Z,12372.25,12375.55,12371.8,12373.75
2020-11-09T06:10:00Z,12373.35,12376,12373.35,12373.5
2020-11-09T06:11:00Z,12373.8,12377.3,12372.5,12377.05
2020-11-09T06:12:00Z,12376.9,12382.3,12376.9,12379.7
2020-11-09T06:13:00Z,12380.5,12385.5,12380.2,12383.95
2020-11-09T06:14:00Z,12384.4,12384.4,12381.6,12381.7
2020-11-09T06:15:00Z,12381.8,12381.9,12377.7,12378.35
2020-11-09T06:16:00Z,12378.4,12378.85,12375.55,12378.8
2020-11-09T06:17:00Z,12379.05,12385.95,12379.05,12385.95
2020-11-09T06:18:00Z,12387,12390.55,12386.2,12389.3
2020-11-09T06:19:00Z,12389.5,12394.6,12388.9,12394
2020-11-09T06:20:00Z,12394.2,12396.9,12393.95,12394.4
2020-11-09T06:21:00Z,12394.8,12398.15,12394.3,12397.25
2020-11-09T06:22:00Z,12397.65,12401.55,12397.55,12398.6
2020-11-09T06:23:00Z,12399.1,12400.25,12392.8,12393
2020-11-09T06:24:00Z,12393.05,12393.95,12390.8,12391.05
2020-11-09T06:25:00Z,12390.95,12391.7,12388.25,12388.25
2020-11-09T06:26:00Z,12388.35,12390.8,12388.15,12390.5
2020-11-09T06:27:00Z,12390.6,12393.8,12390.5,12393.55
2020-11-09T06:28:00Z,12393.8,12394.05,12388.8,12389.1
2020-11-09T06:29:00Z,12389.05,12390.75,12386.75,12390.75
2020-11-09T06:30:00Z,12390.4,12393.4,12390.4,12391.85
2020-11-09T06:31:00Z,12392.25,12393.05,12387.6,12387.8
2020-11-09T06:32:00Z,12388.35,12388.35,12382.75,12382.75
2020-11-09T06:33:00Z,12382.6,12386.05,12381.75,12385.65
2020-11-09T06:34:00Z,12385.4,12385.85,12382.6,12384.25
2020-11-09T06:35:00Z,12384.35,12384.7,12382.45,12382.5
2020-11-09T06:36:00Z,12382.4,12382.6,12379,12379
2020-11-09T06:37:00Z,12379.15,12381.9,12378.8,12379
2020-11-09T06:38:00Z,12379.3,12379.45,12374.35,12375.25
2020-11-09T06:39:00Z,12374.75,12378.45,12373.8,12375.15
2020-11-09T06:40:00Z,12374.95,12376,12371.85,12373.9
2020-11-09T06:41:00Z,12373.95,12379.1,12373.75,12377.45
2020-11-09T06:42:00Z,12377.7,12377.75,12375.05,12375.05
2020-11-09T06:43:00Z,12374.85,12375.7,12372.3,12374.2
2020-11-09T06:44:00Z,12373.9,12375.25,12372.1,12374.8
2020-11-09T06:45:00Z,12375.45,12381.7,12375,12381.1
2020-11-09T06:46:00Z,12380.4,12380.7,12378.05,12378.05
2020-11-09T06:47:00Z,12377.8,12379.4,12376.7,12379.25
2020-11-09T06:48:00Z,12378.75,12382.6,12378.75,12380.5
2020-11-09T06:49:00Z,12380.55,12382,12379.65,12380.5
2020-11-09T06:50:00Z,12380.15,12392.5,12380.1,12392.15
2020-11-09T06:51:00Z,12391.2,12392.15,12384.55,12385.15
2020-11-09T06:52:00Z,12384.4,12386.1,12383.5,12383.8
2020-11-09T06:53:00Z,12383.35,12384.15,12381.65,12381.65
2020-11-09T06:54:00Z,12381.45,12386.25,12381.45,12384.1
2020-11-09T06:55:00Z,12383.5,12384.35,12380.75,12381
2020-11-09T06:56:00Z,12381.4,12381.85,12377.85,12378.75
2020-11-09T06:57:00Z,12378.6,12379.05,12375.65,12376.4
2020-11-09T06:58:00Z,12375.85,12380.05,12375.6,12379
2020-11-09T06:59:00Z,12378.9,12381.95,12378.6,12379.15
2020-11-09T07:00:00Z,12379.1,12380.9,12370.8,12371.9
2020-11-09T07:01:00Z,12371.25,12373.45,12370.85,12372.55
2020-11-09T07:02:00Z,12372.95,12380.15,12367.35,12379.65
2020-11-09T07:03:00Z,12379.5,12383.35,12377.3,12379.4
2020-11-09T07:04:00Z,12378.6,12379.7,12375.55,12376.5
2020-11-09T07:05:00Z,12376.65,12380.75,12376.2,12379.05
2020-11-09T07:06:00Z,12379,12381.25,12378.4,12380.15
2020-11-09T07:07:00Z,12379.5,12382.25,12379.5,12379.9
2020-11-09T07:08:00Z,12379.95,12381.6,12378.4,12381.6
2020-11-09T07:09:00Z,12381.35,12386.05,12381.35,12385.95
2020-11-09T07:10:00Z,12385.5,12390.3,12385.5,12386.85
2020-11-09T07:11:00Z,12387.4,12387.5,12382.9,12384.75
2020-11-09T07:12:00Z,12384.15,12389.15,12384.15,12387.3
2020-11-09T07:13:00Z,12386.9,12396.65,12386.9,12393.55
2020-11-09T07:14:00Z,12392.3,12394.95,12392.25,12393.1
2020-11-09T07:15:00Z,12392.45,12398.9,12392.45,12397.95
2020-11-09T07:16:00Z,12397.45,12398.35,12394.1,12395
2020-11-09T07:17:00Z,12393.75,12394.3,12389.15,12389.35
2020-11-09T07:18:00Z,12389.65,12396.8,12389.65,12395.6
2020-11-09T07:19:00Z,12396.05,12396.8,12394.05,12394.2
2020-11-09T07:20:00Z,12394.15,12404.5,12394.15,12400.4
2020-11-09T07:21:00Z,12399.25,12400.6,12395.25,12396.15
2020-11-09T07:22:00Z,12395.85,12396.9,12392.85,12393.55
2020-11-09T07:23:00Z,12392.35,12395.6,12392.35,12394.4
2020-11-09T07:24:00Z,12394.05,12394.7,12391.15,12392.45
2020-11-09T07:25:00Z,12392.6,12394.55,12388.85,12389
2020-11-09T07:26:00Z,12388.8,12389.55,12383.75,12383.85
2020-11-09T07:27:00Z,12384,12385.7,12382.85,12385.7
2020-11-09T07:28:00Z,12385.75,12389,12385.75,12386.95
2020-11-09T07:29:00Z,12386.6,12386.8,12382.05,12383.35
2020-11-09T07:30:00Z,12383.3,12384.75,12380.8,12382.15
2020-11-09T07:31:00Z,12381.55,12381.8,12378.9,12378.9
2020-11-09T07:32:00Z,12379.25,12380.3,12378.35,12379.35
2020-11-09T07:33:00Z,12379.7,12381.4,12378.85,12380.9
2020-11-09T07:34:00Z,12381.35,12388.25,12381.35,12388.25
2020-11-09T07:35:00Z,12387.9,12395.3,12387.9,12392.15
2020-11-09T07:36:00Z,12392.1,12393,12389.05,12390.6
2020-11-09T07:37:00Z,12390.05,12397.45,12390.05,12395
2020-11-09T07:38:00Z,12394.35,12398.8,12394.35,12398.2
2020-11-09T07:39:00Z,12397.35,12398.35,12394.4,12394.95
2020-11-09T07:40:00Z,12394.55,12396.35,12394.35,12395.25
2020-11-09T07:41:00Z,12394.75,12398.55,12394.75,12397.65
2020-11-09T07:42:00Z,12397.1,12399.5,12396.6,12398.85
2020-11-09T07:43:00Z,12399.05,12404.05,12399.05,12402.65
2020-11-09T07:44:00Z,12402.5,12404.35,12401.35,12402.7
2020-11-09T07:45:00Z,12402.6,12403.3,12399.15,12399.15
2020-11-09T07:46:00Z,12399.25,12400.9,12396.05,12396.05
2020-11-09T07:47:00Z,12396.3,12399.55,12394.6,12399.55
2020-11-09T07:48:00Z,12399.15,12402.45,12399.15,12399.75
2020-11-09T07:49:00Z,12399.8,12404,12399.8,12403.55
2020-11-09T07:50:00Z,12403.5,12405.35,12402.55,12402.55
2020-11-09T07:51:00Z,12402.05,12403.1,12398.15,12401.75
2020-11-09T07:52:00Z,12400.1,12403.9,12400.1,12400.8
2020-11-09T07:53:00Z,12401.5,12403.15,12399.75,12400.05
2020-11-09T07:54:00Z,12400.3,12402,12396.55,12396.9
2020-11-09T07:55:00Z,12396.65,12399.3,12396.05,12398.6
2020-11-09T07:56:00Z,12398.55,12399.7,12397.1,12399.15
2020-11-09T07:57:00Z,12400.2,12402.3,12400.05,12400.85
2020-11-09T07:58:00Z,12400.75,12403.1,12399.1,12401.45
2020-11-09T07:59:00Z,12401.6,12409.95,12401.6,12408.75
2020-11-09T08:00:00Z,12409.55,12411,12408.65,12410.25
2020-11-09T08:01:00Z,12410.05,12414.95,12409.95,12413.25
2020-11-09T08:02:00Z,12413.4,12416.35,12413.4,12416.35
2020-11-09T08:03:00Z,12416.55,12418.15,12412.85,12412.85
2020-11-09T08:04:00Z,12413.55,12414.8,12406.9,12407.6
2020-11-09T08:05:00Z,12407.2,12414.4,12407.2,12411.15
2020-11-09T08:06:00Z,12411.2,12415.1,12411.2,12414.95
2020-11-09T08:07:00Z,12414.75,12419.15,12414.75,12416.7
2020-11-09T08:08:00Z,12416.85,12424.9,12416.3,12420.4
2020-11-09T08:09:00Z,12419.6,12421.5,12418.8,12420.05
2020-11-09T08:10:00Z,12419.4,12421.7,12416.2,12416.85
2020-11-09T08:11:00Z,12416.9,12420.4,12416.8,12418.75
2020-11-09T08:12:00Z,12418.95,12420.35,12415.3,12418.2
2020-11-09T08:13:00Z,12417.55,12420.05,12417.35,12417.7
2020-11-09T08:14:00Z,12417.35,12419.15,12416.6,12418.95
2020-11-09T08:15:00Z,12418.3,12420.75,12418.25,12419.7
2020-11-09T08:16:00Z,12419.6,12420.1,12417.7,12419.4
2020-11-09T08:17:00Z,12419.35,12420.65,12417.65,12418.1
2020-11-09T08:18:00Z,12417.6,12418.7,12410.3,12411.05
2020-11-09T08:19:00Z,12410.5,12417.5,12410.5,12416.85
2020-11-09T08:20:00Z,12416.4,12417.95,12412.05,12412.95
2020-11-09T08:21:00Z,12412.2,12415.2,12411.55,12413.55
2020-11-09T08:22:00Z,12413.9,12417.15,12412.1,12416.2
2020-11-09T08:23:00Z,12416.3,12418.05,12415.65,12417.4
2020-11-09T08:24:00Z,12416.65,12418.5,12414.6,12415.65
2020-11-09T08:25:00Z,12415.75,12421.85,12415.75,12418.6
2020-11-09T08:26:00Z,12417.85,12419.8,12415.8,12419.8
2020-11-09T08:27:00Z,12419.55,12420.5,12415.45,12416.5
2020-11-09T08:28:00Z,12416.2,12417.65,12411.3,12411.3
2020-11-09T08:29:00Z,12411.25,12417.65,12411.2,12416
2020-11-09T08:30:00Z,12415.9,12419.75,12415.9,12418.05
2020-11-09T08:31:00Z,12417.45,12419.9,12416.85,12419.3
2020-11-09T08:32:00Z,12419.15,12424.15,12419.15,12421.25
2020-11-09T08:33:00Z,12421.8,12426.8,12421.8,12426.45
2020-11-09T08:34:00Z,12426.3,12433.4,12426.3,12426.4
2020-11-09T08:35:00Z,12426.8,12428.7,12425.05,12425.3
2020-11-09T08:36:00Z,12425.35,12427.85,12424.4,12425
2020-11-09T08:37:00Z,12424.45,12429.45,12424.45,12429.05
2020-11-09T08:38:00Z,12428.15,12431.75,12428.15,12430.55
2020-11-09T08:39:00Z,12429.8,12431.05,12428.15,12429.4
2020-11-09T08:40:00Z,12429.05,12434.8,12429.05,12430.95
2020-11-09T08:41:00Z,12430.8,12432.35,12428.95,12430.15
2020-11-09T08:42:00Z,12429.55,12435.1,12429.55,12432.4
2020-11-09T08:43:00Z,12433.45,12434.7,12431.35,12432.05
2020-11-09T08:44:00Z,12432.25,12437.6,12432.05,12436.4
2020-11-09T08:45:00Z,12436.5,12437.35,12430.05,12431
2020-11-09T08:46:00Z,12430.85,12431.95,12424.2,12424.2
2020-11-09T08:47:00Z,12424.45,12428.7,12424.4,12426.85
2020-11-09T08:48:00Z,12427.2,12430.05,12427.2,12429.15
2020-11-09T08:49:00Z,12429.1,12433.45,12429.1,12429.55
2020-11-09T08:50:00Z,12429.65,12432.05,12428.35,12431.3
